,batch_time,comp_time,comm_batch_start
0,8.059011220932007,6.061975717544556,1684108478.8004909
1,8.044315099716187,5.843239068984985,1684108486.7226925
2,7.936295509338379,5.888024091720581,1684108494.8414063
3,8.051379442214966,6.042079210281372,1684108502.9906204
4,7.677171945571899,5.764553546905518,1684108510.9170232
5,7.946669340133667,5.906800031661987,1684108518.781003
6,7.79358434677124,5.852968215942383,1684108526.697094
7,7.900391101837158,5.867805480957031,1684108534.5411174
8,7.852418422698975,5.7815728187561035,1684108542.4315283
9,7.673004627227783,5.523965120315552,1684108550.1890135
10,7.926699161529541,5.9713828563690186,1684108558.3495154
11,7.792912006378174,5.875238418579102,1684108566.2677195
12,7.584610223770142,5.545916795730591,1684108573.9343398
13,7.85147762298584,5.789216995239258,1684108581.7954826
14,7.743845224380493,5.811829328536987,1684108589.6982193
15,7.851069450378418,5.768871784210205,1684108597.4226387
16,7.850607872009277,5.827803611755371,1684108605.3589087
17,7.7454681396484375,5.759505748748779,1684108613.1698465
18,7.984940528869629,5.736316442489624,1684108620.962684
19,7.4979424476623535,5.550580263137817,1684108628.9197736
20,7.692767381668091,5.717420816421509,1684108636.7716296
21,7.8573009967803955,5.714778661727905,1684108644.5682054
22,7.6455137729644775,5.710502862930298,1684108652.493191
23,7.863306522369385,5.795068264007568,1684108660.2641063
24,7.85552716255188,5.763398885726929,1684108668.248418
25,7.558228015899658,5.581262111663818,1684108676.1538815
26,7.732481002807617,5.755681037902832,1684108683.9461975
27,7.984818696975708,5.9028496742248535,1684108691.8621023
28,7.604529142379761,5.606609106063843,1684108699.6773515
29,7.841411590576172,5.796101808547974,1684108707.5521114
