,batch_time,comp_time,comm_batch_start
0,7.878099679946899,5.947058439254761,1684108478.754864
1,8.003302812576294,5.978711843490601,1684108486.8589096
2,7.784900188446045,5.886241436004639,1684108494.9297564
3,7.984861373901367,6.0349719524383545,1684108502.9808114
4,7.80706787109375,5.8143415451049805,1684108510.8311484
5,7.9176390171051025,5.781391382217407,1684108518.65935
6,7.748963356018066,5.820544958114624,1684108526.7012959
7,7.8388588428497314,5.912914991378784,1684108534.5900176
8,7.879368305206299,5.8052778244018555,1684108542.385012
9,7.775095462799072,5.840862989425659,1684108550.3529532
10,7.943168640136719,5.661156892776489,1684108557.9990737
11,7.833167314529419,5.872112989425659,1684108566.198328
12,7.719363451004028,5.6728596687316895,1684108573.900325
13,7.813580274581909,5.800966501235962,1684108581.7977479
14,7.710052251815796,5.7871034145355225,1684108589.6970606
15,7.808238983154297,5.765853404998779,1684108597.404675
16,7.832341194152832,5.81306266784668,1684108605.3156989
17,7.730632781982422,5.649471759796143,1684108613.0531986
18,7.734255313873291,5.768758296966553,1684108620.9965975
19,7.862083196640015,5.080293893814087,1684108628.0757482
20,7.765099048614502,5.724234342575073,1684108636.606119
21,7.809015512466431,5.842402458190918,1684108644.5523453
22,7.787607669830322,5.728121995925903,1684108652.3548284
23,7.814441680908203,5.604895353317261,1684108660.0471814
24,7.7692108154296875,5.870521306991577,1684108668.2723765
25,7.872313737869263,5.625957727432251,1684108675.8888924
26,7.69553542137146,5.806922912597656,1684108684.0007434
27,7.8349738121032715,5.682053565979004,1684108691.6561089
28,7.740469694137573,5.845361948013306,1684108699.6823928
29,7.847240686416626,5.920737981796265,1684108707.6057386
