,batch_time,comp_time,comm_batch_start
0,7.913812875747681,5.979126930236816,1684108478.7617233
1,8.142804622650146,6.084462642669678,1684108486.814103
2,7.910487413406372,5.813596487045288,1684108494.729182
3,8.002143383026123,5.377726078033447,1684108502.3044457
4,7.816386699676514,5.554446458816528,1684108510.5810678
5,7.87682318687439,5.919171333312988,1684108518.8380725
6,7.778712272644043,5.805199384689331,1684108526.6539204
7,7.8602190017700195,5.327078104019165,1684108533.992609
8,7.885255813598633,5.875524044036865,1684108542.4468465
9,7.756615877151489,5.790347099304199,1684108550.3024507
10,7.923779249191284,5.76670503616333,1684108558.1331637
11,7.7329723834991455,5.840606212615967,1684108566.265349
12,7.710263729095459,5.639997720718384,1684108573.8855894
13,7.7550435066223145,5.511670827865601,1684108581.5470536
14,7.727132797241211,5.803328037261963,1684108589.7041585
15,7.733454704284668,5.764280557632446,1684108597.5217738
16,7.831951856613159,5.691758155822754,1684108605.204931
17,7.719050884246826,5.700313091278076,1684108613.1435163
18,7.798118591308594,5.756225824356079,1684108620.9531248
19,7.766995668411255,5.764713287353516,1684108628.829835
20,7.782294034957886,5.763279438018799,1684108636.6379597
21,7.800375699996948,5.860479116439819,1684108644.6342967
22,7.782841920852661,5.578138828277588,1684108652.2012873
23,7.838367700576782,5.237646102905273,1684108659.672792
24,7.7555835247039795,5.707919359207153,1684108668.099537
25,7.7896411418914795,5.7132909297943115,1684108675.96997
26,7.718937635421753,5.7270567417144775,1684108683.9003685
27,7.805502653121948,5.878279685974121,1684108691.8220716
28,7.793474435806274,5.788504600524902,1684108699.5791192
29,7.8280274868011475,5.8339009284973145,1684108707.5309649
