,batch_time,comp_time,comm_batch_start
0,15.046657800674438,5.815099000930786,1684108715.6113799
1,7.722135782241821,5.653721570968628,1684108730.566137
2,7.821885585784912,5.5897040367126465,1684108738.3104916
3,7.6975486278533936,5.479812145233154,1684108746.1504092
4,7.793428421020508,5.767153024673462,1684108754.156643
5,7.84803581237793,5.822458028793335,1684108762.0324194
6,7.692873954772949,5.636785507202148,1684108769.8161752
7,7.735721826553345,5.792906761169434,1684108777.7704804
8,7.718733072280884,5.755865097045898,1684108785.5135345
9,7.811954736709595,5.607734203338623,1684108793.1575942
10,7.970422744750977,5.928752899169922,1684108801.3342102
11,7.675761699676514,5.647942543029785,1684108809.1556222
12,7.66420841217041,5.618951320648193,1684108816.9638374
13,7.654797554016113,5.7077107429504395,1684108824.9078739
14,7.831239223480225,5.662451505661011,1684108832.5589023
15,7.714825868606567,5.7755982875823975,1684108840.5933156
16,7.745765924453735,5.7879767417907715,1684108848.457744
17,7.838178396224976,5.928056478500366,1684108856.48346
18,7.861357927322388,5.730863809585571,1684108864.214661
19,7.847092390060425,5.7827277183532715,1684108872.1596138
20,7.706352233886719,5.752129316329956,1684108880.0607522
21,7.761152029037476,5.82286262512207,1684108888.0188239
22,7.674211025238037,5.741638898849487,1684108895.9052804
23,7.838518381118774,5.878147840499878,1684108903.7541182
24,7.756258249282837,5.780017614364624,1684108911.549154
25,7.840544939041138,5.653096914291382,1684108919.2620072
26,7.756730318069458,5.761119365692139,1684108927.2428298
27,7.7927775382995605,5.51304030418396,1684108934.7851894
28,7.765878438949585,5.85079026222229,1684108943.0036325
29,7.77278208732605,5.649009704589844,1684108950.6711419
