,batch_time,comp_time,comm_batch_start
0,14.967238187789917,5.633047819137573,1684108715.4860046
1,7.799723386764526,5.784504175186157,1684108730.641323
2,7.808164119720459,5.8017737865448,1684108738.4799275
3,7.725810527801514,5.825045585632324,1684108746.44171
4,7.7804319858551025,5.86692476272583,1684108754.249747
5,7.8234124183654785,5.746552228927612,1684108761.952961
6,7.783109426498413,5.802403688430786,1684108769.8845148
7,7.641149044036865,5.709100961685181,1684108777.7509978
8,7.719693660736084,5.727270126342773,1684108785.4886098
9,7.759570121765137,5.593617677688599,1684108793.1495168
10,7.931838035583496,5.868685007095337,1684108801.277968
11,7.772322177886963,5.810012578964233,1684108809.2191744
12,7.749512672424316,5.809221506118774,1684108817.0533693
13,7.82149338722229,5.7810282707214355,1684108824.8214226
14,7.757224798202515,5.782913684844971,1684108832.732715
15,7.803846120834351,5.580957412719727,1684108840.318228
16,7.788889646530151,5.895416021347046,1684108848.4795861
17,7.9157938957214355,5.892930746078491,1684108856.4006872
18,7.825477123260498,5.772249221801758,1684108864.2360046
19,7.762704849243164,5.661577463150024,1684108872.0505207
20,7.820040941238403,5.747788667678833,1684108879.9664607
21,7.831006765365601,5.6717822551727295,1684108887.7709591
22,7.8027143478393555,5.6856019496917725,1684108895.691344
23,7.850445508956909,5.52496862411499,1684108903.4141972
24,7.7206151485443115,5.565303325653076,1684108911.3692794
25,7.827974081039429,5.782775163650513,1684108919.40201
26,7.754650115966797,5.756232023239136,1684108927.2294497
27,7.800345420837402,5.754310846328735,1684108935.0073674
28,7.842880487442017,5.881200790405273,1684108942.9738812
29,7.681055068969727,5.730268955230713,1684108950.8418798
