,batch_time,comp_time,comm_batch_start
0,14.839873552322388,5.6617960929870605,1684108715.627196
1,7.623173952102661,5.717437505722046,1684108730.7121513
2,7.794320583343506,5.847991228103638,1684108738.5130863
3,7.816568613052368,5.773869276046753,1684108746.3184588
4,7.765253782272339,5.7998948097229,1684108754.1953998
5,7.795522212982178,5.755905628204346,1684108761.980638
6,7.7386274337768555,5.808027505874634,1684108769.9057436
7,7.769727468490601,5.88410210609436,1684108777.7959266
8,7.731892347335815,5.677284240722656,1684108785.4258332
9,7.750401020050049,5.8357648849487305,1684108793.3920414
10,7.884174823760986,5.913044691085815,1684108801.306416
11,7.78127384185791,5.640867233276367,1684108809.030656
12,7.781585454940796,5.633127212524414,1684108816.8471296
13,7.7669548988342285,5.779077053070068,1684108824.859354
14,7.787151336669922,5.711939096450806,1684108832.6243296
15,7.774805307388306,5.835240840911865,1684108840.582339
16,7.8166773319244385,5.881474256515503,1684108848.4459925
17,7.8559346199035645,5.758850812911987,1684108856.2766182
18,7.8598926067352295,5.7109739780426025,1684108864.1304255
19,7.885128974914551,5.766513824462891,1684108872.0825486
20,7.768844842910767,5.849308490753174,1684108880.1156218
21,7.869402885437012,5.704267740249634,1684108887.7736084
22,7.849711656570435,5.8410725593566895,1684108895.8329518
23,7.843548536300659,5.7869439125061035,1684108903.6843877
24,7.764355897903442,5.587156057357788,1684108911.4115837
25,7.728938341140747,5.80083441734314,1684108919.5008755
26,7.748808145523071,5.830212354660034,1684108927.3087857
27,7.8172852993011475,5.646288633346558,1684108934.9042778
28,7.798747301101685,5.815633058547974,1684108942.918346
29,7.7884368896484375,5.819199800491333,1684108950.7912183
