,batch_time,comp_time,comm_batch_start
0,15.036251068115234,5.926284313201904,1684108715.7310932
1,7.743565320968628,5.814698934555054,1684108730.707768
2,7.847218036651611,5.853558778762817,1684108738.5258489
3,7.7523033618927,5.715688943862915,1684108746.302757
4,7.787121534347534,5.812310695648193,1684108754.2020538
5,7.809263706207275,5.823214769363403,1684108762.0535946
6,7.719413995742798,5.744637489318848,1684108769.8880498
7,7.758326530456543,5.81753945350647,1684108777.760845
8,7.6540751457214355,5.767409563064575,1684108785.5684733
9,7.834140777587891,5.839940071105957,1684108793.3485858
10,7.837167501449585,5.844831943511963,1684108801.3623626
11,7.788094758987427,5.7166383266448975,1684108809.1183603
12,7.723538637161255,5.803684949874878,1684108817.0815275
13,7.749535083770752,5.831981420516968,1684108824.9149303
14,7.804199695587158,5.666282415390015,1684108832.586205
15,7.77472996711731,5.872232913970947,1684108840.6292527
16,7.780892372131348,5.751715183258057,1684108848.3692818
17,7.9186320304870605,5.825510501861572,1684108856.287142
18,7.914286375045776,5.893815517425537,1684108864.3342824
19,7.803514242172241,5.65894627571106,1684108872.0373893
20,7.772253513336182,5.757216930389404,1684108880.0277526
21,7.786947250366211,5.6940813064575195,1684108887.872906
22,7.755297422409058,5.650023698806763,1684108895.7080102
23,7.865195274353027,5.922792911529541,1684108903.7863624
24,7.771920442581177,5.606537342071533,1684108911.3714442
25,7.855797052383423,5.8903584480285645,1684108919.4942033
26,7.706462383270264,5.7709574699401855,1684108927.2931006
27,7.817622900009155,5.77156138420105,1684108935.0250795
28,7.854431390762329,5.862263202667236,1684108942.9650452
29,7.741933584213257,5.829560279846191,1684108950.86468
