,batch_time,comp_time,comm_batch_start
0,14.974750757217407,5.858187913894653,1684108715.714626
1,7.7421958446502686,5.701844215393066,1684108730.5918195
2,7.812804698944092,5.8156657218933105,1684108738.485697
3,7.852824449539185,5.699684143066406,1684108746.2129505
4,7.74815821647644,5.635786056518555,1684108754.0499089
5,7.800421237945557,5.703746795654297,1684108761.9136648
6,7.816678524017334,5.574927568435669,1684108769.6356137
7,7.709896087646484,5.769712448120117,1684108777.7670085
8,7.686356544494629,5.742108345031738,1684108785.5314887
9,7.768759727478027,5.595286846160889,1684108793.1700637
10,7.913289308547974,5.93782901763916,1684108801.3487573
11,7.8100059032440186,5.567625999450684,1684108808.9206235
12,7.781628608703613,5.796049118041992,1684108817.0128815
13,7.801295518875122,5.619616270065308,1684108824.6968172
14,7.781975269317627,5.793177843093872,1684108832.696185
15,7.7772486209869385,5.790067911148071,1684108840.5320852
16,7.816359519958496,5.1394476890563965,1684108847.7053895
17,7.896939516067505,5.96359920501709,1684108856.4335432
18,7.860064268112183,5.831160068511963,1684108864.242572
19,7.740760564804077,5.761687278747559,1684108872.1639233
20,7.780441522598267,5.6885340213775635,1684108879.9193518
21,7.8558189868927,5.774914741516113,1684108887.8451178
22,7.836621999740601,5.816688060760498,1684108895.8112085
23,7.838974475860596,5.625187873840332,1684108903.5096257
24,7.741847991943359,5.78790020942688,1684108911.5793023
25,7.8587963581085205,5.938751697540283,1684108919.5160406
26,7.753818035125732,5.746708869934082,1684108927.2276804
27,7.775407314300537,5.670138359069824,1684108934.958708
28,7.801511764526367,5.85149884223938,1684108942.9499536
29,7.760023832321167,5.8303444385528564,1684108950.8650773
