,batch_time,comp_time,comm_batch_start
0,8.05708360671997,5.813147783279419,1684108478.5713065
1,7.926589727401733,5.976269721984863,1684108486.9344363
2,7.938627243041992,5.897250175476074,1684108494.8350146
3,8.010342121124268,6.013599395751953,1684108502.9700608
4,7.756379127502441,5.658036470413208,1684108510.7117527
5,7.932906866073608,5.775692462921143,1684108518.653091
6,7.7830212116241455,5.875586032867432,1684108526.741227
7,7.809657335281372,5.828704118728638,1684108534.573464
8,7.866247177124023,5.816249370574951,1684108542.4259934
9,7.8247575759887695,5.7130491733551025,1684108550.2215626
10,7.915773868560791,5.677125692367554,1684108558.0369377
11,7.879032850265503,5.686270713806152,1684108566.0040998
12,7.760600328445435,5.70389723777771,1684108573.935835
13,7.7781291007995605,5.7643842697143555,1684108581.797784
14,7.6502251625061035,5.720947980880737,1684108589.6784728
15,7.8311498165130615,5.822808504104614,1684108597.4704478
16,7.8309197425842285,5.679275035858154,1684108605.1970663
17,7.747024059295654,5.769490718841553,1684108613.1944685
18,7.839491128921509,5.681400537490845,1684108620.898581
19,7.685659170150757,5.775253534317017,1684108628.9474816
20,7.826971054077148,5.716637849807739,1684108636.6018918
21,7.864936590194702,5.827130317687988,1684108644.5837786
22,7.702409267425537,5.79041314125061,1684108652.5111094
23,7.857422828674316,5.8890297412872314,1684108660.3398645
24,7.859925270080566,5.759370803833008,1684108668.1421182
25,7.744187355041504,5.786228179931641,1684108676.1438076
26,7.740572452545166,5.597229480743408,1684108683.7746353
27,7.8822948932647705,5.781097412109375,1684108691.7487054
28,7.771017551422119,5.787655353546143,1684108699.6670673
29,7.841576814651489,5.808245420455933,1684108707.49547
