,batch_time,comp_time,comm_batch_start
0,14.981433153152466,5.885479211807251,1684108715.7128491
1,7.73319673538208,5.624469041824341,1684108730.4769845
2,7.7900354862213135,5.699435710906982,1684108738.3691459
3,7.771085262298584,5.849169492721558,1684108746.408519
4,7.780403137207031,5.873250722885132,1684108754.2608216
5,7.806732892990112,5.684283971786499,1684108761.8919454
6,7.735223293304443,5.798215866088867,1684108769.8582914
7,7.781171083450317,5.795189142227173,1684108777.7346911
8,7.717245817184448,5.827342748641968,1684108785.5733187
9,7.8179895877838135,5.628650903701782,1684108793.1601968
10,7.915595054626465,5.418842792510986,1684108800.8059204
11,7.845476388931274,5.722753524780273,1684108809.0764606
12,7.732471466064453,5.784741163253784,1684108817.0300727
13,7.755401611328125,5.661126375198364,1684108824.7297266
14,7.735646963119507,5.76100754737854,1684108832.7207155
15,7.821263551712036,5.821919202804565,1684108840.5564146
16,7.783366918563843,5.78718113899231,1684108848.3798053
17,8.016511678695679,5.489678859710693,1684108855.9051154
18,7.818788528442383,5.837705373764038,1684108864.288108
19,7.8184494972229,5.478305816650391,1684108871.7907882
20,7.697541236877441,5.787063837051392,1684108880.1251085
21,7.656804800033569,5.758666038513184,1684108888.000157
22,7.860952377319336,5.825055122375488,1684108895.8030484
23,7.771346092224121,5.8116114139556885,1684108903.7167509
24,7.679021120071411,5.759441137313843,1684108911.6002793
25,7.8506388664245605,5.470573425292969,1684108919.0583837
26,7.715721845626831,5.681792736053467,1684108927.1642542
27,7.786471843719482,5.709630012512207,1684108934.9709268
28,7.821946859359741,5.239872932434082,1684108942.3197737
29,7.8120222091674805,5.7511491775512695,1684108950.715551
