,batch_time,comp_time,comm_batch_start
0,7.8847975730896,5.957181453704834,1684108478.7719893
1,7.911638975143433,6.014822959899902,1684108486.9674857
2,7.809819459915161,5.592242479324341,1684108494.6078072
3,8.006559371948242,5.641358375549316,1684108502.5627148
4,7.853452205657959,5.597531795501709,1684108510.5954242
5,7.888740539550781,5.915736675262451,1684108518.7955086
6,7.786290168762207,5.8185412883758545,1684108526.6518645
7,7.85041880607605,5.5063018798828125,1684108534.1799052
8,7.858601331710815,5.93937611579895,1684108542.512881
9,7.80211877822876,5.712480306625366,1684108550.2193627
10,7.886019706726074,5.618731260299683,1684108557.984636
11,7.782808780670166,5.815358638763428,1684108566.180108
12,7.70770525932312,5.705280542373657,1684108573.9276755
13,7.792886018753052,5.855422735214233,1684108581.8435316
14,7.796091556549072,4.979794025421143,1684108588.8053012
15,7.824726819992065,5.536214351654053,1684108597.183065
16,7.823969602584839,5.724941968917847,1684108605.234411
17,7.736843585968018,5.511312246322632,1684108612.9097323
18,7.729668140411377,5.687031269073486,1684108620.9188786
19,7.806865930557251,5.781534671783447,1684108628.8050177
20,7.768249988555908,5.802547931671143,1684108636.6800973
21,7.824281215667725,5.672658681869507,1684108644.426397
22,7.790169715881348,5.5633509159088135,1684108652.1791723
23,7.727051258087158,5.697058916091919,1684108660.2109027
24,7.8938353061676025,5.942318439483643,1684108668.2468402
25,7.763487815856934,5.755575180053711,1684108676.0182962
26,7.6932573318481445,5.734856605529785,1684108683.9235666
27,7.8059163093566895,5.903599262237549,1684108691.8473692
28,7.71319055557251,5.666959285736084,1684108699.5144372
29,7.911130666732788,5.249107122421265,1684108706.9048028
