,batch_time,comp_time,comm_batch_start
0,16.225895404815674,5.935116767883301,1684108958.9448502
1,7.651171445846558,5.708923578262329,1684108975.100452
2,7.8032848834991455,5.883177757263184,1684108982.9824896
3,7.738964080810547,5.840471506118774,1684108990.8103323
4,7.716022729873657,5.685743093490601,1684108998.4661803
5,7.629748344421387,5.697946786880493,1684109006.3437815
6,7.789008378982544,5.634197235107422,1684109013.9913988
7,7.716563701629639,5.783610582351685,1684109022.040505
8,7.724869966506958,5.79493522644043,1684109029.8970714
9,7.747267961502075,5.7776570320129395,1684109037.6313832
10,7.91082763671875,5.282365560531616,1684109044.9325888
11,7.745340824127197,5.7602858543396,1684109053.4170272
12,7.782282590866089,5.823787450790405,1684109061.3497343
13,7.717617034912109,5.750087738037109,1684109069.1179805
14,7.779384613037109,5.701455593109131,1684109076.8544133
15,7.866413116455078,5.8630211353302,1684109084.8431077
16,7.8886189460754395,5.483197927474976,1684109092.3703043
17,7.786498785018921,5.815620422363281,1684109100.6256847
18,7.771240711212158,5.825824022293091,1684109108.4823594
19,7.858328580856323,5.824820280075073,1684109116.3053224
20,7.80912971496582,5.781946420669556,1684109124.208681
21,7.768105506896973,5.795873165130615,1684109132.1031458
22,7.713575601577759,5.773973703384399,1684109140.0154889
23,7.79176139831543,5.820628881454468,1684109147.8268504
24,7.819669008255005,5.869460105895996,1684109155.7612772
25,7.729877233505249,5.741244554519653,1684109163.606344
26,7.826594352722168,5.838196039199829,1684109171.4827197
27,7.740437984466553,5.8217620849609375,1684109179.35815
28,7.786012649536133,5.598309516906738,1684109186.936681
29,7.793627977371216,5.6949591636657715,1684109194.8787034
