,batch_time,comp_time,comm_batch_start
0,8.022457599639893,5.880606174468994,1684108478.633857
1,7.932305335998535,6.058103322982788,1684108486.998601
2,7.922166585922241,5.199078798294067,1684108494.1326447
3,8.010923624038696,5.269733190536499,1684108502.2221794
4,7.798980236053467,5.8750128746032715,1684108510.9124508
5,7.934042692184448,5.93374228477478,1684108518.817212
6,7.817881345748901,5.698683023452759,1684108526.5470695
7,7.771770000457764,5.75837516784668,1684108534.519135
8,7.841350555419922,5.931528329849243,1684108542.5508678
9,7.7821269035339355,5.653792381286621,1684108550.157818
10,7.942957878112793,5.9288108348846436,1684108558.2926736
11,7.813556432723999,5.833263158798218,1684108566.2305534
12,7.62840461730957,5.719900131225586,1684108574.0470004
13,7.7209694385528564,5.76443338394165,1684108581.886802
14,7.698917865753174,5.752637624740601,1684108589.6808565
15,7.773609161376953,5.87129807472229,1684108597.5734558
16,7.884841442108154,5.894554615020752,1684108605.4045308
17,7.685031175613403,5.708785533905029,1684108613.2306027
18,7.7648866176605225,5.731600761413574,1684108620.9970846
19,7.628246068954468,5.689509153366089,1684108628.8938706
20,7.789504528045654,5.811553001403809,1684108636.7136066
21,7.84499454498291,5.645737648010254,1684108644.3865738
22,7.781508922576904,5.61845064163208,1684108652.2508729
23,7.8360068798065186,5.909748077392578,1684108660.3557537
24,7.871161699295044,5.535263776779175,1684108667.8580256
25,7.73117470741272,5.764586687088013,1684108676.0804324
26,7.732538223266602,5.803088426589966,1684108684.0068126
27,7.769917249679565,5.666934251785278,1684108691.6878371
28,7.760533571243286,5.823391914367676,1684108699.6969745
29,7.821429491043091,5.828534841537476,1684108707.5304976
