,batch_time,comp_time,comm_batch_start
0,14.850366353988647,5.6594929695129395,1684108715.69297
1,7.713165044784546,5.688534498214722,1684108730.6279726
2,7.79521369934082,5.842344284057617,1684108738.5483623
3,7.733661651611328,5.664696931838989,1684108746.2806866
4,7.794629812240601,5.840998411178589,1684108754.2291334
5,7.8056724071502686,5.794278860092163,1684108762.0434618
6,7.661304950714111,5.658036947250366,1684108769.8723505
7,7.801025390625,5.738422870635986,1684108777.632617
8,7.749468803405762,5.44363808631897,1684108785.1998725
9,7.782980918884277,5.6789939403533936,1684108793.2365265
10,7.978854656219482,5.913928031921387,1684108801.3307033
11,7.686372756958008,5.626043081283569,1684108809.1540897
12,7.707641839981079,5.806338548660278,1684108817.0984504
13,7.751235485076904,5.84762978553772,1684108824.9387167
14,7.8552796840667725,5.864084959030151,1684108832.781487
15,7.602065563201904,5.698052406311035,1684108840.6313848
16,7.865407943725586,5.772314786911011,1684108848.338034
17,7.849238395690918,5.767031669616699,1684108856.3138564
18,7.886930704116821,5.82370400428772,1684108864.281745
19,7.839144945144653,5.7731287479400635,1684108872.1427755
20,7.874267816543579,5.824650526046753,1684108880.0970616
21,7.784507989883423,5.777218818664551,1684108887.9534528
22,7.824994087219238,5.795656204223633,1684108895.8057861
23,7.85873007774353,5.67423677444458,1684108903.547386
24,7.77050518989563,5.827515363693237,1684108911.616605
25,7.715611219406128,5.78678822517395,1684108919.5324285
26,7.693311452865601,5.614979267120361,1684108927.156902
27,7.8009397983551025,5.5898308753967285,1684108934.8502412
28,7.847197771072388,5.874375343322754,1684108942.982693
29,7.804863452911377,5.675437927246094,1684108950.6784072
