,batch_time,comp_time,comm_batch_start
0,15.028501749038696,5.721749544143677,1684108715.529956
1,7.711589336395264,5.613711595535278,1684108730.5098388
2,7.841952562332153,5.827219724655151,1684108738.4995875
3,7.68531060218811,5.726328372955322,1684108746.410952
4,7.741783857345581,5.856554746627808,1684108754.2688134
5,7.774770259857178,5.778173208236694,1684108762.0240083
6,7.730910778045654,5.745320796966553,1684108769.8174045
7,7.80922269821167,5.671511650085449,1684108777.552597
8,7.721451282501221,5.583387136459351,1684108785.3070476
9,7.751557111740112,5.837911605834961,1684108793.3818235
10,7.867716550827026,5.782489538192749,1684108801.177895
11,7.8190999031066895,5.7380993366241455,1684108809.0902843
12,7.748306512832642,5.769892930984497,1684108816.9950888
13,7.761775493621826,5.620769739151001,1684108824.6766963
14,7.8031251430511475,5.6862006187438965,1684108832.5823865
15,7.7821738719940186,5.512807130813599,1684108840.2530599
16,7.79108452796936,5.385341167449951,1684108847.9761932
17,7.8926897048950195,5.900036811828613,1684108856.3672545
18,7.794196367263794,5.791090250015259,1684108864.2512708
19,7.815584897994995,5.578277349472046,1684108871.8918452
20,7.744426727294922,5.696645259857178,1684108879.9664295
21,7.891014575958252,5.411806106567383,1684108887.445095
22,7.828428030014038,5.677104234695435,1684108895.6798997
23,7.76908540725708,5.692880153656006,1684108903.6399813
24,7.659802436828613,5.686573266983032,1684108911.5468032
25,7.857863903045654,5.6953229904174805,1684108919.2740362
26,7.7030158042907715,5.692031145095825,1684108927.1795113
27,7.806142568588257,5.752267599105835,1684108935.008393
28,7.798085689544678,5.8683295249938965,1684108942.961719
29,7.744817495346069,5.789087533950806,1684108950.8258696
