,batch_time,comp_time,comm_batch_start
0,7.98305082321167,5.808000326156616,1684108478.571108
1,8.096268653869629,6.012122392654419,1684108486.7817473
2,7.954451560974121,5.705847263336182,1684108494.6023798
3,8.091261625289917,5.920639514923096,1684108502.830976
4,7.707062005996704,5.791027069091797,1684108510.930923
5,7.797861099243164,5.865162134170532,1684108518.8554103
6,7.794299364089966,5.626267433166504,1684108526.469545
7,7.819045305252075,5.89829421043396,1684108534.599843
8,7.896308422088623,5.604243755340576,1684108542.1632318
9,7.807755470275879,5.7060935497283936,1684108550.2206943
10,7.928226947784424,5.676074981689453,1684108558.0246968
11,7.890755891799927,5.518887281417847,1684108565.8263626
12,7.747356414794922,5.728679180145264,1684108573.96447
13,7.775237083435059,5.567888498306274,1684108581.5933986
14,7.751789808273315,5.71989107131958,1684108589.588339
15,7.849661827087402,5.771270275115967,1684108597.4207966
16,7.845677614212036,5.741840124130249,1684108605.2617636
17,7.689177513122559,5.736310958862305,1684108613.196051
18,7.688314914703369,5.800589323043823,1684108621.0867906
19,7.7966485023498535,5.7808997631073,1684108628.8275158
20,7.747265338897705,5.813241004943848,1684108636.7225718
21,7.850250482559204,5.668373107910156,1684108644.383748
22,7.796903610229492,5.491784334182739,1684108652.1052332
23,7.736764430999756,5.774736404418945,1684108660.3101318
24,7.856462240219116,5.501605987548828,1684108667.811642
25,7.935819387435913,5.672931432723999,1684108675.885708
26,7.701858997344971,5.595849275588989,1684108683.8145397
27,7.822675704956055,5.850157260894775,1684108691.7996042
28,7.77683424949646,5.8121418952941895,1684108699.627144
29,7.861168146133423,5.869200229644775,1684108707.5666335
