,batch_time,comp_time,comm_batch_start
0,8.088754177093506,5.954718589782715,1684108478.7174795
1,7.963384389877319,6.074925899505615,1684108486.9912636
2,7.931028842926025,5.792679309844971,1684108494.7342246
3,8.024164199829102,5.992598295211792,1684108502.9366012
4,7.847076892852783,5.867365598678589,1684108510.8770156
5,7.818990707397461,5.688583850860596,1684108518.7364306
6,7.6644837856292725,5.716900825500488,1684108526.7244453
7,7.7873029708862305,5.8526999950408936,1684108534.597423
8,7.919229984283447,5.78400731086731,1684108542.3573906
9,7.606154441833496,5.591085433959961,1684108550.2823546
10,7.901159763336182,5.719382047653198,1684108558.078578
11,7.91913366317749,5.66278338432312,1684108565.9764903
12,7.611364364624023,5.665576219558716,1684108574.0018709
13,7.9155189990997314,5.790578603744507,1684108581.7862198
14,7.534021377563477,5.544555425643921,1684108589.6383686
15,7.751079082489014,5.8344886302948,1684108597.54895
16,7.854619741439819,5.881901025772095,1684108605.4442265
17,7.730813503265381,5.7490785121917725,1684108613.2404876
18,7.798070669174194,5.814024925231934,1684108621.066393
19,7.716035604476929,5.759047985076904,1684108628.9091704
20,7.814735412597656,5.761861562728882,1684108636.6713605
21,7.785488128662109,5.733710050582886,1684108644.564258
22,7.699633836746216,5.773451566696167,1684108652.4870374
23,7.824520826339722,5.699814796447754,1684108660.1602838
24,7.9114696979522705,5.651323080062866,1684108667.960525
25,7.772341251373291,5.85039758682251,1684108676.123802
26,7.805917978286743,4.952804803848267,1684108683.0877087
27,7.845778703689575,5.7200446128845215,1684108691.6766126
28,7.761279821395874,5.763285398483276,1684108699.668202
29,7.8397536277771,5.842710971832275,1684108707.5564945
