,batch_time,comp_time,comm_batch_start
0,8.008944511413574,5.864644289016724,1684108478.7038271
1,7.92797064781189,5.955670118331909,1684108486.8977575
2,7.961018085479736,5.816528558731079,1684108494.7132263
3,8.005234241485596,6.06395697593689,1684108502.9806826
4,7.829545736312866,5.820044994354248,1684108510.8261797
5,7.937960863113403,5.836511135101318,1684108518.7093382
6,7.815316677093506,5.569739580154419,1684108526.4045622
7,7.806941986083984,5.901238203048706,1684108534.597837
8,7.8356850147247314,5.900102853775024,1684108542.543503
9,7.770202398300171,5.729307174682617,1684108550.2472787
10,7.866451263427734,5.972923517227173,1684108558.3668225
11,7.864235162734985,5.695258378982544,1684108566.019377
12,7.706061840057373,5.73804783821106,1684108574.052995
13,7.617264270782471,5.675246953964233,1684108581.8280628
14,7.7888147830963135,5.7102508544921875,1684108589.5249264
15,7.817934274673462,5.661026477813721,1684108597.3028016
16,7.820376634597778,5.904875040054321,1684108605.4324584
17,7.785238027572632,5.734048843383789,1684108613.1303506
18,7.789792537689209,5.622387647628784,1684108620.845625
19,7.757582902908325,5.8169920444488525,1684108628.8907468
20,7.786449193954468,5.479882001876831,1684108636.3509593
21,7.789446115493774,5.658480405807495,1684108644.4391303
22,7.784693002700806,5.82105827331543,1684108652.446164
23,7.798181533813477,5.795742511749268,1684108660.296875
24,7.746618270874023,5.846234321594238,1684108668.2670991
25,7.842434883117676,5.930597305297852,1684108676.1348867
26,7.806525230407715,5.651979207992554,1684108683.7670128
27,7.784057855606079,5.802134990692139,1684108691.7910428
28,7.693365573883057,5.584040880203247,1684108699.4987493
29,7.924402952194214,5.77080225944519,1684108707.414406
