,batch_time,comp_time,comm_batch_start
0,14.927524328231812,5.781682968139648,1684108715.690792
1,7.639342308044434,5.762007236480713,1684108730.7139556
2,7.8088953495025635,5.666691780090332,1684108738.3343265
3,7.789690732955933,5.6843156814575195,1684108746.2306993
4,7.785688877105713,5.759941577911377,1684108754.1474571
5,7.733793497085571,5.786784410476685,1684108762.0619638
6,7.7939066886901855,5.763091325759888,1684108769.8153093
7,7.776560544967651,5.788170576095581,1684108777.7184184
8,7.675125598907471,5.729090213775635,1684108785.5090022
9,7.747166395187378,5.725656032562256,1684108793.3217173
10,7.923598766326904,5.89149808883667,1684108801.2822132
11,7.761356353759766,5.744176864624023,1684108809.1455696
12,7.775535345077515,5.78666090965271,1684108817.002771
13,7.771997928619385,5.605874538421631,1684108824.658309
14,7.79859185218811,5.6590282917022705,1684108832.564385
15,7.770329713821411,5.601851940155029,1684108840.3628433
16,7.834518671035767,5.738448858261108,1684108848.3118613
17,7.908165216445923,6.016402959823608,1684108856.48566
18,7.802639007568359,5.8717041015625,1684108864.3342957
19,7.873759746551514,5.692422151565552,1684108872.004401
20,7.800601959228516,5.677571058273315,1684108879.8871405
21,7.824191570281982,5.843322515487671,1684108887.9694238
22,7.815043687820435,5.797858953475952,1684108895.7924209
23,7.797160625457764,5.836328029632568,1684108903.7211208
24,7.855166673660278,5.533648490905762,1684108911.2927687
25,7.738731861114502,5.725250482559204,1684108919.4262798
26,7.735835313796997,5.585968255996704,1684108927.0679731
27,7.7495505809783936,5.852436304092407,1684108935.151693
28,7.860631942749023,5.661682844161987,1684108942.739478
29,7.735800504684448,5.723849296569824,1684108950.7616072
